year,location,driver,timestamp,avg_speed,max_speed,speed_variance,throttle_volatility,throttle_snaps,brake_switches,avg_rpm,max_rpm,transcript
2023,Austin,ALO,2023-10-22 19:23:06.959,197.56,283,4234.89,5.26,7,6,9793.6,11668,"I overtook Magnussen, he went off track. Just watch Pasci here, Pasci slow. Copy, understood, understood. The M1012, I need a position, quick please. Copy, understood, understood, we're on it, we're on it. He needs five seconds, he may go to the pit lane. Copy, understood. We lost two seconds fighting him, off track. I don't know if he goes to the pit. Copy, we're on it, copy mate."
2023,Austin,ALO,2023-10-22 19:39:31.600,184.81,287,3601.47,10.7,16,12,9476.4,11813,We've had one more strike. Turn nine.
2023,Austin,ALO,2023-10-22 19:41:48.236,174.68,322,7246.44,6.02,7,6,9627.4,11862,"Bottas 1.1, 9 lap older hards. It was the rear left as expected that was a limiting tyre."
2023,Austin,ALO,2023-10-22 19:44:38.561,179.81,281,3374.61,8.29,11,6,9444.3,11885,"So we did 19 laps on the first set, we're looking to do at least the same again on this set."
2023,Austin,ALO,2023-10-22 19:53:11.193,185.97,285,3715.83,6.46,7,8,9661.0,11641,"For upturn race we're still looking at plan A stop lap, Sonota 4.6 ahead."
2023,Austin,ALO,2023-10-22 19:57:10.501,152.63,254,3076.59,5.04,2,5,9237.6,11765,Radio comes generally from people is the medium is better than the hard. Sonodo ahead has got both options available to him. He's three ahead now.
2023,Austin,ALO,2023-10-22 20:10:12.379,193.06,297,5437.52,3.86,3,3,9652.0,11772,"OK, so if we pitted now we'd come out about a second behind Sonoda, it's all good. Keep going for another couple of laps. Yeah, I agree. Endurance race. Yeah, copy, copy."
2023,Austin,ALO,2023-10-22 20:18:06.869,192.01,280,3915.09,5.76,8,5,9961.5,11810,Okay so we've got 13 laps to go at the end of this one so notice 1.2 ahead on 8 lap older mediums.
2023,Austin,ALO,2023-10-22 20:26:36.329,183.39,275,3085.68,7.51,10,6,10058.3,11708,We can't see anything yet.
2023,Austin,BOT,2023-10-22 19:52:02.006,197.09,293,6322.52,3.86,4,4,9622.2,12292,Stroll has DRS for you. Watch the stroll.
2023,Austin,BOT,2023-10-22 20:20:23.476,202.41,280,4267.82,5.26,8,6,9956.3,12098,"OK VALTI, we're in Chiara now, 9 seconds ahead. And you are closing at 1 second a lap. Sergeant 6 ahead is on a black and white for track limits."
2023,Austin,BOT,2023-10-22 20:49:11.758,168.45,274,3809.85,5.5,5,5,9373.2,11986,"I don't think our pace was that great today and in the end also with the defending against the fresh tyre was impossible. But yeah, I think ultimately pace was on point there."
2023,Austin,GAS,2023-10-22 19:17:27.981,174.29,265,3232.37,6.86,6,6,9646.4,11855,"Ok, I want to see your status at the moment. One, two... Copy."
2023,Austin,GAS,2023-10-22 19:40:40.331,208.5,279,3740.75,8.94,15,4,9918.7,11846,"Build something over it, take my pump left tire. Copy. There's already some operational."
2023,Austin,GAS,2023-10-22 20:49:42.320,173.16,273,3837.65,5.74,6,5,9566.5,11991,I think we definitely made the best out of the weekend. I think it was a very clean and very good last weekend. So I'm pleased we finished on a strong weekend with some good couple of points. Thanks Carol. It was a pleasure.
2023,Austin,HAM,2023-10-22 19:34:26.369,179.7,269,3501.93,6.43,7,6,9631.6,11784,"Lewis, do you think you've got another five laps on this tyre? Do you reckon you can handle it? No, I'm not sure I'm able. It's pretty tough. OK."
2023,Austin,HAM,2023-10-22 19:35:35.368,190.77,296,7345.5,3.64,3,4,9272.0,11652,"And Lewis do you think you've got another five laps on this tyre? Do you reckon you could handle it? No, I'm not sure I'm able to. It's pretty tough. OK."
2023,Austin,HAM,2023-10-22 19:37:52.146,176.32,272,3545.62,6.36,7,6,9558.9,11787,"So the staff are now inside our pit window. No s*** man, I'm struggling out here."
2023,Austin,HAM,2023-10-22 19:40:05.910,216.13,280,3008.41,5.3,8,5,10174.6,11684,"We are not so far behind. Yeah, a couple of people are just off-setting."
2023,Austin,HAM,2023-10-22 19:44:03.984,215.78,277,1799.33,6.88,9,5,9983.7,11668,"So, sector 1 looks better last time. Neutral to Norris and Verstappen. Norris was a 41.4."
2023,Austin,HAM,2023-10-22 19:47:30.667,193.97,277,3562.27,8.2,13,10,9463.7,11476,"So we can use these tyres, Norris pushing more in."
2023,Austin,HAM,2023-10-22 19:49:12.744,189.11,275,3526.8,8.8,12,10,9307.8,11349,"Give me a hell of a gap, cause..."
2023,Austin,HAM,2023-10-22 19:49:45.071,179.95,294,6436.39,5.9,4,6,9053.8,12035,"Give me a hell of a gap, close. Yeah, copy, loose. Let's just see what we can do."
2023,Austin,HAM,2023-10-22 19:52:36.412,185.14,278,3378.7,7.95,12,8,9340.7,11874,"So that gap to Norris now down to 5.8, the snap is through. Norris was 4-3-1 when they're battling."
2023,Austin,HAM,2023-10-22 19:55:27.971,191.2,282,4280.56,4.16,5,4,9957.2,11791,Let me know where I lose that.
2023,Austin,HAM,2023-10-22 20:02:15.105,189.63,280,4654.21,4.0,4,4,9617.1,11759,"Ham, nice and turn away. Ok, it's more like Norris is coming to you."
2023,Austin,HAM,2023-10-22 20:02:50.219,186.21,276,3615.63,5.48,6,6,9465.7,11821,This thing's pretty expensive but this thing's fricking dusty as hell.
2023,Austin,HAM,2023-10-22 20:18:42.212,189.17,293,6308.68,5.64,6,6,9241.6,12133,"So, you're pulling him in mate, you're pulling him in. So, forecast P2 may be the win."
2023,Austin,HAM,2023-10-22 20:22:39.333,189.53,283,4434.35,4.88,6,4,9915.3,11887,"You're still chipping away mate, you're still chipping away."
2023,Austin,HAM,2023-10-22 20:27:43.906,195.69,284,4899.27,4.08,3,4,9817.1,11733,"Nice work Lewis. We've got Verstappen, he is 5 seconds ahead, he is managing a brakes issue though."
2023,Austin,HAM,2023-10-22 20:41:50.817,177.15,277,3734.49,6.19,9,5,9244.1,12290,"Nice work Lewis. So that's P2 mate. That was an amazing drive. We just needed a couple more laps. Fantastic weekend guys. Really well done. We've got work to do in lots of different areas but let's keep pushing. Thank you to everyone back at the factory for the upgrade. Let's keep pushing. We're getting closer. Next time. I really appreciate you not giving up on us. Nah, never give up mate. Never give up. That's a solid drive."
2023,Austin,HAM,2023-10-22 20:42:58.737,177.15,277,3734.49,6.19,9,5,9244.1,12290,We could have done a few things better but your driving was great and nice to see that we did it real fast and the pace of the car was there to win it. Your driving was amazing. Congratulations.
2023,Austin,HUL,2023-10-22 19:25:56.722,183.13,296,6877.63,4.31,4,5,9378.7,12111,"Tony, love any suggestions there please. Copy that. We'll take a look and we're thinking about plan B. Copy on your day if we went plan B, would you take a flap? Yeah, I think so. Well, obviously, lap time is coming down a bit. Yeah, copy Nico. Let's see where this tire goes as the temps come down. We definitely need to stay ahead of the medium guys. The longer we go on this the better."
2023,Austin,HUL,2023-10-22 19:30:27.170,192.04,274,3262.82,8.63,11,9,9795.6,11868,"Last lap, Joe, was 43.5. How's the tyre now? Yeah, it's tricky. It's very fragile. Yep, understood."
2023,Austin,HUL,2023-10-22 19:46:55.293,203.22,298,6244.27,4.05,5,4,9904.9,12077,"Last corner, it feels terrible. Turning left on the last corner, worst. Copy, we'll check it. Go mode F1 when you can, mode F1."
2023,Austin,HUL,2023-10-22 19:50:53.773,182.39,269,3596.52,5.74,6,5,9849.7,12097,"The front of that group, Albond P11, is on 16 lap old hard. So Albond's reporting his tyres are done. Next car, Bottas, is also on 16 laps. Also on hard. The guys on hard are struggling."
2023,Austin,HUL,2023-10-22 20:07:22.974,179.85,277,3504.87,7.28,10,7,9697.0,12277,"I don't understand why we... we know the tyre problem, he sent me out right to push. Yeah, understood Nico, understood. Yeah, understood, it's too late."
2023,Austin,HUL,2023-10-22 20:49:42.320,179.61,273,3709.36,6.87,6,5,9851.3,12710,"Ok Nico, you finished P13, you were within 10 seconds of Albon, so he should have a penalty, so that will be P12. Sonota was P10, he was like 10 seconds up the road but he did an extra stop to get fast to slap at the end."
2023,Austin,LEC,2023-10-22 19:32:44.011,173.59,271,3279.42,6.58,7,8,9852.4,12224,"And degradation still low. Signs lap time behind 43.6. What do you think about plan D? It's coming towards that point. Copy, understood. And as you've seen, cross-tap and just pit it now. Or mediums, just pit it for mediums."
2023,Austin,LEC,2023-10-22 19:38:58.005,180.84,289,5271.55,4.39,5,6,9739.8,12036,Switch position. Sierra. Hamilton just pit it.
2023,Austin,LEC,2023-10-22 19:45:46.622,200.48,283,3391.33,9.05,10,14,10164.5,11691,We are with the same strategy as Russell behind with the heart.
2023,Austin,LEC,2023-10-22 19:56:01.328,195.48,281,2698.17,9.27,11,10,10292.1,12048,"So you are doing a good job on tyre management. Keep it like this, doing a good job."
2023,Austin,LEC,2023-10-22 19:58:50.655,184.98,273,3580.18,5.84,7,5,9845.6,11974,"So as a reference, Arlington with older hearts than us is doing 41.5, Russell behind 42.70."
2023,Austin,LEC,2023-10-22 20:07:22.974,214.65,286,3274.03,5.5,6,5,10439.2,11725,"Cap 2 first tapping behind, 1.1, don't lose time."
2023,Austin,LEC,2023-10-22 20:14:43.888,218.65,282,2188.79,8.78,11,13,10573.0,11921,"So we have 15 laps to go. Do you think you can stay at this pace until the end? Question? Yes, I'm not a massive pure power car. Understood."
2023,Austin,LEC,2023-10-22 20:19:48.430,216.4,283,2407.1,10.14,15,11,10541.1,12078,"What do you think about plan C or keep plan D? What the f***, plan C is ruining my race. Now better try, it's too late."
2023,Austin,LEC,2023-10-22 20:28:52.983,176.84,303,7677.57,5.91,5,8,9381.1,11973,"And LED sign bye, do not lose time."
2023,Austin,LEC,2023-10-22 20:30:34.965,175.09,306,7126.62,5.91,5,6,9295.2,12216,Why do I have to let science bar stick out on the road?
2023,Austin,LEC,2023-10-22 20:46:54.276,172.73,279,4125.3,5.95,4,7,9540.7,11981,I really think I maximized everything. You did a good job managing the tyres. It doesn't matter when we have a f***ing result.
2023,Austin,MAG,2023-10-22 19:10:08.161,220.5,336,7472.69,3.0,2,3,10436.6,12479,"You are 0.8 from Bottas, Sergeant 0.5 behind. Just be careful with rear sliding at turn 6, appreciate it was in traffic."
2023,Austin,MAG,2023-10-22 19:20:50.852,169.37,304,7082.83,5.85,7,6,9310.7,12109,Starting to struggle on the tyres now.
2023,Austin,MAG,2023-10-22 19:59:24.311,197.63,298,6594.63,4.15,3,4,9853.0,12115,"Okay, careful, we can probably push a little bit harder through 6 and also through 16 to 18."
2023,Austin,MAG,2023-10-22 20:05:07.120,209.78,281,2985.15,4.99,6,4,10355.8,11989,I feel like I'm sliding the rear a lot on entry to 11 and 12. Copy.
2023,Austin,MAG,2023-10-22 20:49:42.320,173.69,274,3790.75,5.68,4,6,9583.3,12176,"Okay Kev, that's the checkered flag. That's the checkered flag. So that's over. For reference, you finished P16. Ricciardo behind you, P17, Alonso, Piastri and Ocon all retired."
2023,Austin,NOR,2023-10-22 19:06:09.602,192.7,276,2902.73,9.54,13,6,10198.7,12271,"Reminder, bottom toggle for low speed. Baseline might be red A6, red A6."
2023,Austin,NOR,2023-10-22 19:08:58.427,203.15,270,3587.65,5.29,7,6,10018.0,11767,"OK, Lando, DRS has been enabled. Leclerc is 2.2 behind, then Sainz, Hamilton, Verstappen and Oscar 6.7. Then is Russell 10."
2023,Austin,NOR,2023-10-22 19:28:11.219,185.68,272,3485.72,8.77,13,7,9787.3,12097,"Ok Lando, looks like Hamilton behind is pushing a bit on you. When he tried it yesterday he digged the dick off. If we could maintain the gap we would. But also, Plan A, target plus five. Yeah, I'm at base zero, I've found you a lot of the minute."
2023,Austin,NOR,2023-10-22 19:30:27.170,200.58,297,6979.93,4.02,4,4,10318.7,11854,"I don't know what's going on, it's in 8 and 10.9 but I'll try to get you over the balance. Ok, we're on it."
2023,Austin,NOR,2023-10-22 19:31:02.638,189.13,269,3244.59,5.39,5,4,10044.3,11760,"Try and avoid the kerb through there. The wind is inconsistent, which might be what you're feeling."
2023,Austin,NOR,2023-10-22 19:33:17.355,81.99,211,2640.67,3.91,3,3,8110.5,12417,And then brakes on when you come to a stop. We'll be doing Outlap 1 stint 2. Outlap 1 stint 2.
2023,Austin,NOR,2023-10-22 19:37:16.694,186.39,276,3070.96,8.47,12,8,10099.4,11786,Just be careful of the apex curb in turn 9.
2023,Austin,NOR,2023-10-22 19:43:30.000,189.97,295,5233.25,4.04,4,4,9786.9,11980,The race is over.
2023,Austin,NOR,2023-10-22 19:45:14.029,195.83,281,5410.02,4.18,5,3,9785.7,11939,"And Lando, we think for the dash turn 1 and turn 20, the best places."
2023,Austin,NOR,2023-10-22 19:48:03.620,148.02,265,3302.44,5.41,3,9,9278.5,11748,"And Lando, we think for the dash turn 1 and turn 20 the best places. Here we are, front left. Okay, we're on it. Be careful of the pace, 3 to 6, because it seems to hurt 8 to 9."
2023,Austin,NOR,2023-10-22 19:50:19.259,186.71,278,5053.53,3.15,2,3,9707.6,12069,"And on, that's bad timing. Track clear, second stripe, turn 19."
2023,Austin,NOR,2023-10-22 19:52:01.866,187.16,298,6332.31,3.11,2,3,9429.6,11648,"I don't know if he went off or not, hard to see from my side."
2023,Austin,NOR,2023-10-22 19:53:46.708,207.01,296,5343.19,4.34,3,2,9886.1,11787,"Suggest strap 13, strap 13. Yeah, I just don't have the taste of the minute."
2023,Austin,NOR,2023-10-22 19:56:01.018,185.63,298,5074.33,4.67,5,6,9841.7,12082,"Track limits, first up at 6, last 4."
2023,Austin,NOR,2023-10-22 20:02:15.511,69.65,136,944.43,4.51,5,4,7603.5,12841,"Yeah, pace zero. Okay, how's the balance? How's the balance? It's fine. Up one maybe."
2023,Austin,NOR,2023-10-22 20:03:25.260,200.39,295,6332.64,4.31,4,4,10316.5,12356,"Just a reminder this is Out Lap 2, if not Out Lap 3. Russell's a car behind. 4 seconds. Leclerc ahead. 3."
2023,Austin,NOR,2023-10-22 20:11:55.969,185.08,304,7154.23,5.53,6,6,9581.0,11918,"Okay, Lander, good work. So Hamilton pitted. He is six seconds behind, did a slow out lap and now pushing."
2023,Austin,NOR,2023-10-22 20:23:14.614,178.94,279,3989.88,5.96,6,8,10009.8,11981,"Now we think the best way to get the pack up is red button, turn 3, turn 4."
2023,Austin,NOR,2023-10-22 20:40:44.501,180.45,278,4252.95,5.17,6,5,9682.2,11802,"Okay mate, that's P3. P3. Aye aye, that was a tough one. Better not the podium. Well done boys and girls, well done. Good load of points, thank you very much. Good weekend. Yep, good effort mate."
2023,Austin,NOR,2023-10-22 20:42:25.906,180.45,278,4252.95,5.17,6,5,9682.2,11802,I thought it was a tough one. But another podium!
2023,Austin,NOR,2023-10-22 20:49:42.320,180.45,278,4252.95,5.17,6,5,9682.2,11802,"Well done boys and girls, well done. Good load of points, thank you very much. Good weekend. Yep, good effort mate. And Lando, driver of the day as well. Thanks, thanks fans. Basically a win then really."
2023,Austin,OCO,2023-10-22 19:07:16.336,184.77,261,2838.9,6.2,7,6,9774.7,11863,"Okay, let's go up Diff high speed. I think we've got damage left hand side pod, about 40 points of load at the moment."
2023,Austin,OCO,2023-10-22 19:09:32.739,188.18,282,3345.35,11.48,17,16,9414.1,11727,"Okay mate, PA is the car behind us, let him through please."
2023,Austin,PER,2023-10-22 19:24:14.911,170.08,276,3272.17,7.0,7,6,9649.0,11702,"They are going back, they are releasing lap times for him."
2023,Austin,PER,2023-10-22 19:39:31.605,193.53,295,6718.65,3.0,2,3,9682.9,11687,"Okay, Russell's pitting this lap should come out five seconds behind."
2023,Austin,PER,2023-10-22 20:04:33.024,192.31,283,4148.17,11.11,17,8,9507.2,11598,"Okay, enjoy this for you. Next step, strat 8, strat 8."
2023,Austin,PER,2023-10-22 20:12:28.906,181.44,276,3678.15,6.74,7,6,9713.4,11949,There will be 16 laps after this one. Dead lower than the medium.
2023,Austin,PER,2023-10-22 20:16:25.449,188.25,275,3093.73,10.46,13,7,9371.8,11840,"40.6 for signs, gap 3.1, 14 laps to go."
2023,Austin,PER,2023-10-22 20:45:47.871,182.35,283,3907.09,5.84,8,7,9697.5,11815,"OK, P5, decent recovery. Science was lucky, we almost had him. Yeah, we have two chances to undercut him."
2023,Austin,PIA,2023-10-22 19:20:51.165,101.72,158,399.52,3.28,2,5,7801.8,11445,"Oscar, recharge on and no full pedal. We need big lifts. I'm afraid we've got to retire the car."
2023,Austin,RIC,2023-10-22 19:19:09.135,144.16,247,2409.99,6.02,7,5,9188.4,12408,Update on tyres on plan A vs plan B when you can. It's all pretty stable at the moment.
2023,Austin,RIC,2023-10-22 19:28:45.875,201.55,276,2393.29,9.06,15,7,10096.3,12453,"On only place Alonso is gaining is sector 1 high speed, 1.5 tons."
2023,Austin,RIC,2023-10-22 19:56:35.345,183.8,274,3193.66,8.01,13,5,9737.0,12248,"Just telling, we lose so much. Ok, copy that. So other car in free area is doing 43."
2023,Austin,RIC,2023-10-22 20:07:58.333,169.5,270,3620.21,6.56,7,6,9502.0,12109,"On the last lap we lost 3 tenths, turn on one, minimum speed."
2023,Austin,RIC,2023-10-22 20:08:31.051,208.66,283,3925.73,6.88,10,4,9713.5,11561,I'm trying. It's got nothing more at the moment.
2023,Austin,RUS,2023-10-22 19:07:50.288,184.26,263,2579.95,11.39,15,8,9822.9,11625,"Point four ahead, five behind. Big DRS this lap."
2023,Austin,RUS,2023-10-22 19:24:14.442,171.76,268,3313.0,5.64,7,7,9737.0,11879,"Big lock on that turn 12. Affirm, so we've currently had one lap deleted turn 12."
2023,Austin,RUS,2023-10-22 19:36:08.260,156.14,294,3455.5,6.3,7,8,9266.0,12078,"George, can you let us know, do you think there's another five laps left in this tyre? Yep."
2023,Austin,RUS,2023-10-22 19:51:27.694,216.89,291,5527.72,3.0,2,3,9735.9,11751,"Gap ahead 3.3 and we are on clan B, target minus 1."
2023,Austin,RUS,2023-10-22 20:01:06.106,211.5,275,3351.89,6.06,6,3,10056.0,11789,"Thanks, Lion. Thank you, myself. Hey, Femme."
2023,Austin,RUS,2023-10-22 20:15:50.892,164.21,295,4313.73,6.16,5,6,9330.4,12104,We see the wind picking up again.
2023,Austin,RUS,2023-10-22 20:49:11.164,174.49,276,4204.25,5.57,6,7,9697.8,12188,"What a strange race. So slow on those hards. Did not understand what was going on there. Yeah, A-Fump. And we'll go straight up. Straight up one. The pace at the end was very strong there on that medium. We were the fastest out there."
2023,Austin,SAI,2023-10-22 19:10:43.519,208.92,299,3756.55,5.32,7,5,10033.6,11912,"I'm hit on point four behind with the RS, point four. Yeah, he's too quick. Understood. Behind him is Max, one point two."
2023,Austin,SAI,2023-10-22 19:18:34.339,197.6,326,8481.68,4.16,3,4,9628.6,12061,"We are sliding a bit too much the front left in 16th, the rest is good. I can't feel it but I'm trying to give it a rest and start it more. Good."
2023,Austin,SAI,2023-10-22 19:29:52.358,195.71,281,5132.65,5.53,7,7,9897.4,12162,"Yeah, what's happening with your front? Okay, copy that. I'll try to manage the throttle, be more 17, 18. I will adjust with flap, 0.1, 0.2 up, let me know. Sure, go on. Copy, understood."
2023,Austin,SAI,2023-10-22 19:54:53.144,184.18,300,6564.03,5.42,7,6,9417.1,12301,"What lap do I need to go to? Extend for now, extend, that's the best bet. What lap is extend Ricky? Be clear. Switch Sierra, switch Sierra plus two."
2023,Austin,SAI,2023-10-22 20:31:09.511,185.25,286,4618.61,5.05,6,5,9761.2,12053,"I see Norris is slow, no? Yeah, one second slower than us. Push. Let's go. Let's go."
2023,Austin,SAI,2023-10-22 20:32:17.260,166.01,304,5495.43,6.27,9,6,9203.6,12047,"You think you can do it? Let's go, let's go!"
2023,Austin,SAI,2023-10-22 20:48:03.009,181.23,283,4360.4,6.2,9,7,9947.3,12145,"Yeah, that was a strong race. Surprised. Too big loss to my blood end there. Good job. My mods locked."
2023,Austin,SAR,2023-10-22 19:05:00.838,194.5,307,7634.75,4.09,3,3,9509.9,11580,"I went in the end, it's no problem. Understood, understood. Keep going, keep going. Transcarpian new, magnificent, medium."
2023,Austin,SAR,2023-10-22 20:49:42.320,178.16,274,3465.89,6.98,10,6,9736.0,11840,"Ok, check a flag, pick up rubber, P12, Alex in front of you, P11. He has a 5 second penalty. He's under investigation. That's a strong race mate. That's what we've been talking about, building up the weekend and building up on that Sunday. That was a strong Sunday. Good job. Good job. Thank you guys. Yesterday I was poor but today was a good day. Thank you. I'm giving you my all. Good job Logan. Got a bit unlucky in that T1 but um, way to fight back. Good job guys. Sorry for the pit stops, really bad positioning by me but yeah, sorry. We learn, we take it. That's a good one. Take it. Enjoy."
2023,Austin,STR,2023-10-22 19:21:25.977,197.26,287,4319.27,5.25,7,6,9776.8,12014,"Good Lance, Piaz Street ahead is slow, he's retiring, he's in turn 14."
2023,Austin,STR,2023-10-22 19:37:50.021,217.78,300,6383.17,3.03,3,3,9785.9,11661,"Car behind Gasly, new mediums, two seconds, Fernando has pitted."
2023,Austin,STR,2023-10-22 19:50:19.487,195.73,310,6688.8,4.46,6,4,9808.6,11565,"Head down mate, let's get these guys. Come on."
2023,Austin,STR,2023-10-22 20:03:25.260,180.7,286,3577.05,8.89,14,8,9585.3,11870,"Pellanzas-Sanodas pitted. That's early so we're building our tyre delta. There's points available here. Just manage this race, come on."
2023,Austin,STR,2023-10-22 20:19:48.586,181.82,269,3584.55,5.65,10,5,9827.2,11964,"6 tenths quicker than Sonoda, half a second quicker than Gasly. Trust that we're doing everything to maximise your race, just focus on the pace, it's good."
2023,Austin,STR,2023-10-22 20:24:55.112,211.66,285,3195.65,4.47,6,4,10342.1,11549,Very late placement.
2023,Austin,STR,2023-10-22 20:28:18.186,217.03,287,3139.23,5.37,9,5,10446.0,11986,"So the line is P9, P9, that's Gasly 5 in front. And there's seven laps to go into this lap. Can we get him? If you keep the pace up there's a chance."
2023,Austin,STR,2023-10-22 20:35:06.929,188.08,283,4899.85,4.27,7,4,9717.8,11882,"How many more laps? Three to go when you cross the line. Three to go when you cross the line. Let's go get them. Yeah, let's do it. Come on, man."
2023,Austin,STR,2023-10-22 20:49:42.320,174.96,273,4011.04,6.49,9,6,9636.6,12009,"One more lap, put Adam. Yeah, it was excellent work mate, excellent work."
2023,Austin,TSU,2023-10-22 19:14:05.625,180.43,272,3481.85,5.97,8,6,10413.8,12177,"I have so much understeer, I think I won this."
2023,Austin,TSU,2023-10-22 19:45:46.435,204.55,276,4393.73,4.49,7,2,10215.9,12235,"I feel that bit of a step of degradation for front but it's ok, tyres ok."
2023,Austin,TSU,2023-10-22 20:06:14.579,187.55,271,3372.79,5.72,8,5,10217.9,11989,"Mode 6. We don't know, they may go longer with Alonso, but we need to cover them, so keep this pace."
2023,Austin,TSU,2023-10-22 20:26:36.251,192.76,274,3541.44,5.67,7,4,10264.0,12043,"That is so dangerous, the timber is coming out a lot."
2023,Austin,TSU,2023-10-22 20:47:29.822,181.75,275,3518.85,6.0,8,6,10097.4,12466,"Check the flag. Yes, we got it. Good job. Charge on. So P10 and fastest lap. Good job guys. We got lucky there but well done. Super good race. Yeah, you are right. But we need to be happy about the race. Yeah, we did need to have pace but I mean we had pace but it's not enough."
2023,Austin,VER,2023-10-22 19:16:18.779,185.79,264,2920.55,11.54,18,11,9641.5,11642,"Any more open door, high speed? So you're looking for more or less front in high speed max? I said more open door. Understood."
2023,Austin,VER,2023-10-22 19:34:25.994,189.62,296,6313.62,5.0,5,6,9369.1,11720,Hamilton has been instructed target plus four could be on a one stop.
2023,Austin,VER,2023-10-22 20:01:08.340,203.39,296,5333.44,3.89,5,2,9883.0,12167,The brakes are so f***ing good compared to yesterday. What a piece of s***.
2023,Austin,VER,2023-10-22 20:14:09.739,188.3,279,4608.73,5.87,9,6,9644.1,11919,"Just info at this stage Max, but time lost to Treco, 39.8, braking 11.12.20. I know my brakes are just ****. As I say, it was just information."
2023,Austin,VER,2023-10-22 20:22:05.140,164.82,289,3757.27,6.1,9,6,9395.6,11763,"Same pace as Hamilton. Please no talking and end of braking. Understood, noice."
2023,Austin,VER,2023-10-22 20:35:07.140,206.07,301,7067.77,4.0,3,4,9507.2,11592,Gap 3.6. No talking and braking man!
2023,Austin,ZHO,2023-10-22 19:41:15.487,178.91,272,3310.46,7.03,9,6,9636.3,11823,And still margin to improve 8.9. Copy.
2023,Mexico City,ALB,2023-10-29 20:13:30.295,172.87,294,3824.19,7.82,9,9,9904.2,12156,That alpha is quick on the straights.
2023,Mexico City,ALB,2023-10-29 20:35:48.599,153.09,296,5075.64,5.86,8,8,8875.5,12210,And watch quicker than us.
2023,Mexico City,ALB,2023-10-29 21:24:52.594,159.79,290,4554.31,6.33,6,6,9501.1,12045,"I'm re-locking way too much Luke, way too much."
2023,Mexico City,ALB,2023-10-29 21:33:59.226,149.19,293,5529.57,4.74,2,9,8693.9,12150,"For info, to call the McLaren they need to pull to the right hand side to call their car down."
2023,Mexico City,ALB,2023-10-29 21:36:14.958,181.95,329,8242.19,4.24,2,5,9625.4,12109,"He's on a different planet, so I'm grim."
2023,Mexico City,ALB,2023-10-29 22:11:21.530,163.43,301,5170.95,5.86,6,6,9310.0,12083,"That was a nice turn around everyone. Yeah, made all the difference on the start didn't it. Well done Alex, really really solid driving end points, just tally adding up with you. There's not a lot more we could have got out of it today, impressive end to the race though in terms of pace."
2023,Mexico City,ALO,2023-10-29 20:31:43.338,161.73,289,5138.44,7.49,13,10,9177.9,11980,"We're still plan A, we're sticking to plan A."
2023,Mexico City,ALO,2023-10-29 20:43:10.685,146.61,294,3923.12,9.8,16,9,9176.5,11999,"Do you think you can get to plan A? Yes, sure I can but we will have to think in plan C or something. So I don't care the target up too much."
2023,Mexico City,BOT,2023-10-29 20:44:52.574,159.94,302,4702.9,8.44,7,8,8862.0,11733,Started to have bit more deck on the rear left.
2023,Mexico City,BOT,2023-10-29 20:58:23.260,0.0,0,0.0,1.04,1,1,0.0,0,"Car crashed in front of me, it's going to be a safety car. Copy, copy, I can see that was back to circle."
2023,Mexico City,BOT,2023-10-29 21:06:49.457,0.0,0,0.0,0.0,0,0,0.0,0,Race assumption will be a standing start.
2023,Mexico City,BOT,2023-10-29 22:11:21.530,158.85,296,4996.97,6.2,4,6,9079.4,12241,"That was a difficult day. Don't know how many things go wrong in one race. But thank you for staying in there. That was P14 at the end. Yeah, copy. Tried the best I could but yeah, just everything went against."
2023,Mexico City,GAS,2023-10-29 20:12:55.811,150.53,306,5523.25,6.86,9,7,9072.2,11818,"Yeah, I don't know if you guys really but if we could take some clean air, please clean air. I can't"
2023,Mexico City,GAS,2023-10-29 20:22:02.694,164.37,297,4420.91,8.68,14,8,9359.1,11847,And DAG on Hulkenberg does look high.
2023,Mexico City,GAS,2023-10-29 20:34:39.476,192.9,295,2142.11,9.52,16,7,10277.7,11683,I'm just losing too much being stuck behind where I can't. Please get close in the straight.
2023,Mexico City,GAS,2023-10-29 20:39:11.611,162.82,288,5316.59,6.34,8,6,9318.4,11983,Is everything okay with the salt cap? Stand by.
2023,Mexico City,GAS,2023-10-29 20:39:45.892,167.37,320,6846.13,6.03,9,8,9134.1,11669,And no issues from our side. We are recharging a bit.
2023,Mexico City,GAS,2023-10-29 21:10:12.111,0.0,0,0.0,0.02,0,0,0.0,0,"On the lap to grid, keep the carcasses up, recharge off after 16. We'll do four burnouts from the exit of turn 17."
2023,Mexico City,GAS,2023-10-29 21:18:03.508,160.58,304,5234.33,5.06,3,5,9344.2,12269,"Yeah, drivability is a joke. Massive holes on the ball rims is stardust."
2023,Mexico City,GAS,2023-10-29 21:34:34.334,179.06,302,4005.22,8.72,13,7,9787.9,11647,"Copy that mate, we just want to keep temperatures under check and save the tyres. We can push at the end. Still a long way to go."
2023,Mexico City,GAS,2023-10-29 21:48:12.476,155.16,305,5391.41,7.15,9,8,9409.7,11704,And how are the tyres? How are the tyres? I'm good. I'm fine. I have a little more pace again.
2023,Mexico City,HAM,2023-10-29 20:16:20.760,159.11,288,4383.5,6.8,5,6,9120.6,12183,"Tire is running hot? Yeah, copy. Just stay on top of your dash."
